Dummy,Locality,Assemblage name,GeoLayer,Laboratory,Analysis number,Age,Pos. standard deviation,Neg. standard deviation,Dating method,Material dated,Date of analysis,Comments
,,,,,,,,,,,,
,,,,GEOTOP,PD10A,142000,23000,23000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Area B, elevation 94.974 m, square G46 (Jones et al. 2004, J. Arch. Sc. 31, 965-977), material_dated: rhinoceros tooth, method: early uptake"
,,,,,,,,,,,,
,,,,GEOTOP,PD10A,149000,23000,23000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Area B, elevation 94.974 m, square G46 (Jones et al. 2004, J. Arch. Sc. 31, 965-977), material_dated: rhinoceros tooth, method: linear uptake"
,,,,,,,,,,,,
,,,,GEOTOP,PD15A,214000,24000,24000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Area B, elevation 93.798 m, square F46 (Jones et al. 2004, J. Arch. Sc. 31, 965-977), material_dated: rhinoceros tooth, method: early uptake"
,,,,,,,,,,,,
,,,,GEOTOP,PD15A,268000,36000,36000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Area B, elevation 93.798 m, square F46 (Jones et al. 2004, J. Arch. Sc. 31, 965-977), material_dated: rhinoceros tooth, method: linear uptake"
,,,,,,,,,,,,
,,,,GEOTOP,PD15A,296000,31000,24000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Area B, elevation 93.798 m, square F46 (Jones et al. 2004, J. Arch. Sc. 31, 965-977), material_dated: rhinoceros tooth"
,,,,,,,,,,,,
,,,,GEOTOP,PD15D1,99760,400,400,U series (uranium-thorium) dating,tooth,0,"Area B, elevation 93.798 m (Jones et al. 2004, J. Arch. Sc. 31, 965-977), 230Th/234U closed system, material_dated: rhinoceros tooth"
,,,,,,,,,,,,
,,,,GEOTOP,PD16A,199000,26000,26000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Area B, elevation 93.939 m, square F46 (Jones et al. 2004, J. Arch. Sc. 31, 965-977), material_dated: rhinoceros tooth, method: early uptake"
,,,,,,,,,,,,
,,,,GEOTOP,PD16A,228000,17000,17000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Area B, elevation 93.939 m, square F46 (Jones et al. 2004, J. Arch. Sc. 31, 965-977), material_dated: rhinoceros tooth, method: linear uptake"
,,,,,,,,,,,,
,,,,GEOTOP,PD17A,247000,29000,29000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Area B, elevation 94.156 m, square F46 (Jones et al. 2004, J. Arch. Sc. 31, 965-977), material_dated: rhinoceros tooth, method: early uptake"
,,,,,,,,,,,,
,,,,GEOTOP,PD17A,301000,42000,42000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Area B, elevation 94.156 m, square F46 (Jones et al. 2004, J. Arch. Sc. 31, 965-977), material_dated: rhinoceros tooth, method: linear uptake"
,,,,,,,,,,,,
,,,,GEOTOP,PD18A,195000,21000,21000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Area B, elevation 94.035 m, square F46 (Jones et al. 2004, J. Arch. Sc. 31, 965-977), material_dated: rhinoceros tooth, method: early uptake"
,,,,,,,,,,,,
,,,,GEOTOP,PD18A,250000,32000,32000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Area B, elevation 94.035 m, square F46 (Jones et al. 2004, J. Arch. Sc. 31, 965-977), material_dated: rhinoceros tooth, method: linear uptake"
,,,,,,,,,,,,
,,,,GEOTOP,PD1A,59000,10000,10000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Area B, elevation 95.833 m, square E46 (Jones et al. 2004, J. Arch. Sc. 31, 965-977), material_dated: bovid tooth, method: early uptake"
,,,,,,,,,,,,
,,,,GEOTOP,PD1A,71000,16000,16000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Area B, elevation 95.833 m, square E46 (Jones et al. 2004, J. Arch. Sc. 31, 965-977), material_dated: bovid tooth, method: linear uptake"
,,,,,,,,,,,,
,,,,GEOTOP,PD3A,124000,14000,14000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Area B, elevation 95.188 m, square E46 (Jones et al. 2004, J. Arch. Sc. 31, 965-977), material_dated: rhinoceros tooth, method: early uptake"
,,,,,,,,,,,,
,,,,GEOTOP,PD3A,166000,21000,21000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Area B, elevation 95.188 m, square E46 (Jones et al. 2004, J. Arch. Sc. 31, 965-977), material_dated: rhinoceros tooth, method: linear uptake"
,,,,,,,,,,,,
,,,,GEOTOP,PD4C,118000,14000,14000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Area B, elevation 95.473 m, square F46 (Jones et al. 2004, J. Arch. Sc. 31, 965-977), material_dated: bovid tooth, method: early uptake"
,,,,,,,,,,,,
,,,,GEOTOP,PD4C,131000,18000,18000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Area B, elevation 95.473 m, square F46 (Jones et al. 2004, J. Arch. Sc. 31, 965-977), material_dated: bovid tooth, method: linear uptake"
,,,,,,,,,,,,
,,,,GEOTOP,PD6A,160000,22000,22000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Area B, elevation 95.409 m, square F46 (Jones et al. 2004, J. Arch. Sc. 31, 965-977), material_dated: bovid tooth, method: early uptake"
,,,,,,,,,,,,
,,,,GEOTOP,PD6A,182000,25000,25000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Area B, elevation 95.409 m, square F46 (Jones et al. 2004, J. Arch. Sc. 31, 965-977), material_dated: bovid tooth, method: linear uptake"
,,,,,,,,,,,,
,,,,GEOTOP,PD6A,208000,23000,19000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Area B, elevation 95.409 m, square F46 (Jones et al. 2004, J. Arch. Sc. 31, 965-977), material_dated: bovid tooth"
,,,,,,,,,,,,
,,,,GEOTOP,PD6D1,42140,220,220,U series (uranium-thorium) dating,tooth,0,"Area B, elevation 95,409 m (Jones et al. 2004, J. Arch. Sc. 31, 965-977), 230Th/234U closed system, material_dated: bovid tooth"
,,,,,,,,,,,,
,,,,GEOTOP,PD8A,144000,23000,23000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Area B, elevation 95.111 m, square F46 (Jones et al. 2004, J. Arch. Sc. 31, 965-977), material_dated: rhinoceros tooth, method: early uptake"
,,,,,,,,,,,,
,,,,GEOTOP,PD8A,154000,26000,26000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Area B, elevation 95.111 m, square F46 (Jones et al. 2004, J. Arch. Sc. 31, 965-977), material_dated: rhinoceros tooth, method: linear uptake"
,Panxian Dadong,Panxian Dadong main chamber north wall fauna,Layer IV,GEOTOP,ESR20A,91850,400,400,U series (uranium-thorium) dating,tooth,0,"Area B, elevation 94,371 m (Jones et al. 2004, J. Arch. Sc. 31, 965-977), 230Th/234U closed system, cervid"
,,,,,,,,,,,,
,,,,GEOTOP,ESR20A,184000,30000,30000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Area B, elevation 94.371 m, square I46 (Jones et al. 2004, J. Arch. Sc. 31, 965-977), cervid, method: early uptake"
,,,,,,,,,,,,
,,,,GEOTOP,ESR20A,219000,34000,34000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Area B, elevation 94.371 m, square I46 (Jones et al. 2004, J. Arch. Sc. 31, 965-977), cervid, method: linear uptake"
,,,,,,,,,,,,
,,,,GEOTOP,ESR20A,231000,32000,26000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Area B, elevation 94.371 m, square I46 (Jones et al. 2004, J. Arch. Sc. 31, 965-977), cervid"
,,,,,,,,,,,,
,,,,GEOTOP,ESR22A,158000,20000,20000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Area B, elevation 94.396 m, square I46 (Jones et al. 2004, J. Arch. Sc. 31, 965-977), material_dated: bovid tooth, method: early uptake"
,,,,,,,,,,,,
,,,,GEOTOP,ESR22A,210000,28000,28000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Area B, elevation 94.396 m, square I46 (Jones et al. 2004, J. Arch. Sc. 31, 965-977), material_dated: bovid tooth, method: linear uptake"
,,,,,,,,,,,,
,,,,GEOTOP,ESR24A,132310,290,290,U series (uranium-thorium) dating,tooth,0,"Area B, elevation 94,265 m (Jones et al. 2004, J. Arch. Sc. 31, 965-977), 230Th/234U closed system, cervid"
,,,,,,,,,,,,
,,,,GEOTOP,ESR24A,233000,34000,34000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Area B, elevation 94.265 m, square I46 (Jones et al. 2004, J. Arch. Sc. 31, 965-977), cervid, method: early uptake"
,,,,,,,,,,,,
,,,,GEOTOP,ESR24A,294000,35000,30000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Area B, elevation 94.265 m, square I46 (Jones et al. 2004, J. Arch. Sc. 31, 965-977), cervid"
,,,,,,,,,,,,
,,,,GEOTOP,ESR24A,296000,42000,42000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Area B, elevation 94.265 m, square I46 (Jones et al. 2004, J. Arch. Sc. 31, 965-977), cervid, method: linear uptake"
,,,,,,,,,,,,
,,,,GEOTOP,ESR24B,296000,54000,54000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Area B, elevation 94.265 m, square I46 (Jones et al. 2004, J. Arch. Sc. 31, 965-977), cervid, method: early uptake"
,,,,,,,,,,,,
,,,,GEOTOP,ESR24B,349000,58000,58000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Area B, elevation 94.265 m, square I46 (Jones et al. 2004, J. Arch. Sc. 31, 965-977), cervid, method: linear uptake"
,,,,,,,,,,,,
,,,,GEOTOP,ESR25A,228000,39000,39000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Area B, elevation 94.314 m, square I46 (Jones et al. 2004, J. Arch. Sc. 31, 965-977), material_dated: bovid tooth, method: early uptake"
,,,,,,,,,,,,
,,,,GEOTOP,ESR25A,274000,44000,44000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Area B, elevation 94.314 m, square I46 (Jones et al. 2004, J. Arch. Sc. 31, 965-977), material_dated: bovid tooth, method: linear uptake"
,,,,,,,,,,,,
,,,,GEOTOP,ESR26A,159000,26000,26000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Area B, elevation 94.407 m, square I46 (Jones et al. 2004, J. Arch. Sc. 31, 965-977), material_dated: rhinoceros tooth, method: early uptake"
,,,,,,,,,,,,
,,,,GEOTOP,ESR26A,185000,31000,31000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Area B, elevation 94.407 m, square I46 (Jones et al. 2004, J. Arch. Sc. 31, 965-977), material_dated: rhinoceros tooth, method: linear uptake"
,,,,,,,,,,,,
,,,,GEOTOP,PD10A,142000,23000,23000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Area B, elevation 94.974 m, square G46 (Jones et al. 2004, J. Arch. Sc. 31, 965-977), material_dated: rhinoceros tooth, method: early uptake"
,,,,,,,,,,,,
,,,,GEOTOP,PD10A,149000,23000,23000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Area B, elevation 94.974 m, square G46 (Jones et al. 2004, J. Arch. Sc. 31, 965-977), material_dated: rhinoceros tooth, method: linear uptake"
,,,,,,,,,,,,
,,,,GEOTOP,PD15A,214000,24000,24000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Area B, elevation 93.798 m, square F46 (Jones et al. 2004, J. Arch. Sc. 31, 965-977), material_dated: rhinoceros tooth, method: early uptake"
,,,,,,,,,,,,
,,,,GEOTOP,PD15A,268000,36000,36000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Area B, elevation 93.798 m, square F46 (Jones et al. 2004, J. Arch. Sc. 31, 965-977), material_dated: rhinoceros tooth, method: linear uptake"
,,,,,,,,,,,,
,,,,GEOTOP,PD15A,296000,31000,24000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Area B, elevation 93.798 m, square F46 (Jones et al. 2004, J. Arch. Sc. 31, 965-977), material_dated: rhinoceros tooth"
,,,,,,,,,,,,
,,,,GEOTOP,PD15D1,99760,400,400,U series (uranium-thorium) dating,tooth,0,"Area B, elevation 93.798 m (Jones et al. 2004, J. Arch. Sc. 31, 965-977), 230Th/234U closed system, material_dated: rhinoceros tooth"
,,,,,,,,,,,,
,,,,GEOTOP,PD16A,199000,26000,26000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Area B, elevation 93.939 m, square F46 (Jones et al. 2004, J. Arch. Sc. 31, 965-977), material_dated: rhinoceros tooth, method: early uptake"
,,,,,,,,,,,,
,,,,GEOTOP,PD16A,228000,17000,17000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Area B, elevation 93.939 m, square F46 (Jones et al. 2004, J. Arch. Sc. 31, 965-977), material_dated: rhinoceros tooth, method: linear uptake"
,,,,,,,,,,,,
,,,,GEOTOP,PD17A,247000,29000,29000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Area B, elevation 94.156 m, square F46 (Jones et al. 2004, J. Arch. Sc. 31, 965-977), material_dated: rhinoceros tooth, method: early uptake"
,,,,,,,,,,,,
,,,,GEOTOP,PD17A,301000,42000,42000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Area B, elevation 94.156 m, square F46 (Jones et al. 2004, J. Arch. Sc. 31, 965-977), material_dated: rhinoceros tooth, method: linear uptake"
,,,,,,,,,,,,
,,,,GEOTOP,PD18A,195000,21000,21000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Area B, elevation 94.035 m, square F46 (Jones et al. 2004, J. Arch. Sc. 31, 965-977), material_dated: rhinoceros tooth, method: early uptake"
,,,,,,,,,,,,
,,,,GEOTOP,PD18A,250000,32000,32000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Area B, elevation 94.035 m, square F46 (Jones et al. 2004, J. Arch. Sc. 31, 965-977), material_dated: rhinoceros tooth, method: linear uptake"
,,,,,,,,,,,,
,,,,GEOTOP,PD1A,59000,10000,10000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Area B, elevation 95.833 m, square E46 (Jones et al. 2004, J. Arch. Sc. 31, 965-977), material_dated: bovid tooth, method: early uptake"
,,,,,,,,,,,,
,,,,GEOTOP,PD1A,71000,16000,16000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Area B, elevation 95.833 m, square E46 (Jones et al. 2004, J. Arch. Sc. 31, 965-977), material_dated: bovid tooth, method: linear uptake"
,,,,,,,,,,,,
,,,,GEOTOP,PD3A,124000,14000,14000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Area B, elevation 95.188 m, square E46 (Jones et al. 2004, J. Arch. Sc. 31, 965-977), material_dated: rhinoceros tooth, method: early uptake"
,,,,,,,,,,,,
,,,,GEOTOP,PD3A,166000,21000,21000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Area B, elevation 95.188 m, square E46 (Jones et al. 2004, J. Arch. Sc. 31, 965-977), material_dated: rhinoceros tooth, method: linear uptake"
,,,,,,,,,,,,
,,,,GEOTOP,PD4C,118000,14000,14000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Area B, elevation 95.473 m, square F46 (Jones et al. 2004, J. Arch. Sc. 31, 965-977), material_dated: bovid tooth, method: early uptake"
,,,,,,,,,,,,
,,,,GEOTOP,PD4C,131000,18000,18000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Area B, elevation 95.473 m, square F46 (Jones et al. 2004, J. Arch. Sc. 31, 965-977), material_dated: bovid tooth, method: linear uptake"
,,,,,,,,,,,,
,,,,GEOTOP,PD6A,160000,22000,22000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Area B, elevation 95.409 m, square F46 (Jones et al. 2004, J. Arch. Sc. 31, 965-977), material_dated: bovid tooth, method: early uptake"
,,,,,,,,,,,,
,,,,GEOTOP,PD6A,182000,25000,25000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Area B, elevation 95.409 m, square F46 (Jones et al. 2004, J. Arch. Sc. 31, 965-977), material_dated: bovid tooth, method: linear uptake"
,,,,,,,,,,,,
,,,,GEOTOP,PD6A,208000,23000,19000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Area B, elevation 95.409 m, square F46 (Jones et al. 2004, J. Arch. Sc. 31, 965-977), material_dated: bovid tooth"
,,,,,,,,,,,,
,,,,GEOTOP,PD6D1,42140,220,220,U series (uranium-thorium) dating,tooth,0,"Area B, elevation 95,409 m (Jones et al. 2004, J. Arch. Sc. 31, 965-977), 230Th/234U closed system, material_dated: bovid tooth"
,,,,,,,,,,,,
,,,,GEOTOP,PD8A,144000,23000,23000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Area B, elevation 95.111 m, square F46 (Jones et al. 2004, J. Arch. Sc. 31, 965-977), material_dated: rhinoceros tooth, method: early uptake"
,,,,,,,,,,,,
,,,,GEOTOP,PD8A,154000,26000,26000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Area B, elevation 95.111 m, square F46 (Jones et al. 2004, J. Arch. Sc. 31, 965-977), material_dated: rhinoceros tooth, method: linear uptake"
,Panxian Dadong,Panxian Dadong main chamber north wall fauna,Layer V,GEOTOP,ESR20A,91850,400,400,U series (uranium-thorium) dating,tooth,0,"Area B, elevation 94,371 m (Jones et al. 2004, J. Arch. Sc. 31, 965-977), 230Th/234U closed system, cervid"
,,,,,,,,,,,,
,,,,GEOTOP,ESR20A,184000,30000,30000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Area B, elevation 94.371 m, square I46 (Jones et al. 2004, J. Arch. Sc. 31, 965-977), cervid, method: early uptake"
,,,,,,,,,,,,
,,,,GEOTOP,ESR20A,219000,34000,34000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Area B, elevation 94.371 m, square I46 (Jones et al. 2004, J. Arch. Sc. 31, 965-977), cervid, method: linear uptake"
,,,,,,,,,,,,
,,,,GEOTOP,ESR20A,231000,32000,26000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Area B, elevation 94.371 m, square I46 (Jones et al. 2004, J. Arch. Sc. 31, 965-977), cervid"
,,,,,,,,,,,,
,,,,GEOTOP,ESR22A,158000,20000,20000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Area B, elevation 94.396 m, square I46 (Jones et al. 2004, J. Arch. Sc. 31, 965-977), material_dated: bovid tooth, method: early uptake"
,,,,,,,,,,,,
,,,,GEOTOP,ESR22A,210000,28000,28000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Area B, elevation 94.396 m, square I46 (Jones et al. 2004, J. Arch. Sc. 31, 965-977), material_dated: bovid tooth, method: linear uptake"
,,,,,,,,,,,,
,,,,GEOTOP,ESR24A,132310,290,290,U series (uranium-thorium) dating,tooth,0,"Area B, elevation 94,265 m (Jones et al. 2004, J. Arch. Sc. 31, 965-977), 230Th/234U closed system, cervid"
,,,,,,,,,,,,
,,,,GEOTOP,ESR24A,233000,34000,34000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Area B, elevation 94.265 m, square I46 (Jones et al. 2004, J. Arch. Sc. 31, 965-977), cervid, method: early uptake"
,,,,,,,,,,,,
,,,,GEOTOP,ESR24A,294000,35000,30000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Area B, elevation 94.265 m, square I46 (Jones et al. 2004, J. Arch. Sc. 31, 965-977), cervid"
,,,,,,,,,,,,
,,,,GEOTOP,ESR24A,296000,42000,42000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Area B, elevation 94.265 m, square I46 (Jones et al. 2004, J. Arch. Sc. 31, 965-977), cervid, method: linear uptake"
,,,,,,,,,,,,
,,,,GEOTOP,ESR24B,296000,54000,54000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Area B, elevation 94.265 m, square I46 (Jones et al. 2004, J. Arch. Sc. 31, 965-977), cervid, method: early uptake"
,,,,,,,,,,,,
,,,,GEOTOP,ESR24B,349000,58000,58000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Area B, elevation 94.265 m, square I46 (Jones et al. 2004, J. Arch. Sc. 31, 965-977), cervid, method: linear uptake"
,,,,,,,,,,,,
,,,,GEOTOP,ESR25A,228000,39000,39000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Area B, elevation 94.314 m, square I46 (Jones et al. 2004, J. Arch. Sc. 31, 965-977), material_dated: bovid tooth, method: early uptake"
,,,,,,,,,,,,
,,,,GEOTOP,ESR25A,274000,44000,44000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Area B, elevation 94.314 m, square I46 (Jones et al. 2004, J. Arch. Sc. 31, 965-977), material_dated: bovid tooth, method: linear uptake"
,,,,,,,,,,,,
,,,,GEOTOP,ESR26A,159000,26000,26000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Area B, elevation 94.407 m, square I46 (Jones et al. 2004, J. Arch. Sc. 31, 965-977), material_dated: rhinoceros tooth, method: early uptake"
,,,,,,,,,,,,
,,,,GEOTOP,ESR26A,185000,31000,31000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Area B, elevation 94.407 m, square I46 (Jones et al. 2004, J. Arch. Sc. 31, 965-977), material_dated: rhinoceros tooth, method: linear uptake"
,,,,,,,,,,,,
,,,,GEOTOP,PD10A,142000,23000,23000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Area B, elevation 94.974 m, square G46 (Jones et al. 2004, J. Arch. Sc. 31, 965-977), material_dated: rhinoceros tooth, method: early uptake"
,,,,,,,,,,,,
,,,,GEOTOP,PD10A,149000,23000,23000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Area B, elevation 94.974 m, square G46 (Jones et al. 2004, J. Arch. Sc. 31, 965-977), material_dated: rhinoceros tooth, method: linear uptake"
,,,,,,,,,,,,
,,,,GEOTOP,PD15A,214000,24000,24000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Area B, elevation 93.798 m, square F46 (Jones et al. 2004, J. Arch. Sc. 31, 965-977), material_dated: rhinoceros tooth, method: early uptake"
,,,,,,,,,,,,
,,,,GEOTOP,PD15A,268000,36000,36000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Area B, elevation 93.798 m, square F46 (Jones et al. 2004, J. Arch. Sc. 31, 965-977), material_dated: rhinoceros tooth, method: linear uptake"
,,,,,,,,,,,,
,,,,GEOTOP,PD15A,296000,31000,24000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Area B, elevation 93.798 m, square F46 (Jones et al. 2004, J. Arch. Sc. 31, 965-977), material_dated: rhinoceros tooth"
,,,,,,,,,,,,
,,,,GEOTOP,PD15D1,99760,400,400,U series (uranium-thorium) dating,tooth,0,"Area B, elevation 93.798 m (Jones et al. 2004, J. Arch. Sc. 31, 965-977), 230Th/234U closed system, material_dated: rhinoceros tooth"
,,,,,,,,,,,,
,,,,GEOTOP,PD16A,199000,26000,26000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Area B, elevation 93.939 m, square F46 (Jones et al. 2004, J. Arch. Sc. 31, 965-977), material_dated: rhinoceros tooth, method: early uptake"
,,,,,,,,,,,,
,,,,GEOTOP,PD16A,228000,17000,17000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Area B, elevation 93.939 m, square F46 (Jones et al. 2004, J. Arch. Sc. 31, 965-977), material_dated: rhinoceros tooth, method: linear uptake"
,,,,,,,,,,,,
,,,,GEOTOP,PD17A,247000,29000,29000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Area B, elevation 94.156 m, square F46 (Jones et al. 2004, J. Arch. Sc. 31, 965-977), material_dated: rhinoceros tooth, method: early uptake"
,,,,,,,,,,,,
,,,,GEOTOP,PD17A,301000,42000,42000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Area B, elevation 94.156 m, square F46 (Jones et al. 2004, J. Arch. Sc. 31, 965-977), material_dated: rhinoceros tooth, method: linear uptake"
,,,,,,,,,,,,
,,,,GEOTOP,PD18A,195000,21000,21000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Area B, elevation 94.035 m, square F46 (Jones et al. 2004, J. Arch. Sc. 31, 965-977), material_dated: rhinoceros tooth, method: early uptake"
,,,,,,,,,,,,
,,,,GEOTOP,PD18A,250000,32000,32000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Area B, elevation 94.035 m, square F46 (Jones et al. 2004, J. Arch. Sc. 31, 965-977), material_dated: rhinoceros tooth, method: linear uptake"
,,,,,,,,,,,,
,,,,GEOTOP,PD1A,59000,10000,10000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Area B, elevation 95.833 m, square E46 (Jones et al. 2004, J. Arch. Sc. 31, 965-977), material_dated: bovid tooth, method: early uptake"
,,,,,,,,,,,,
,,,,GEOTOP,PD1A,71000,16000,16000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Area B, elevation 95.833 m, square E46 (Jones et al. 2004, J. Arch. Sc. 31, 965-977), material_dated: bovid tooth, method: linear uptake"
,,,,,,,,,,,,
,,,,GEOTOP,PD3A,124000,14000,14000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Area B, elevation 95.188 m, square E46 (Jones et al. 2004, J. Arch. Sc. 31, 965-977), material_dated: rhinoceros tooth, method: early uptake"
,,,,,,,,,,,,
,,,,GEOTOP,PD3A,166000,21000,21000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Area B, elevation 95.188 m, square E46 (Jones et al. 2004, J. Arch. Sc. 31, 965-977), material_dated: rhinoceros tooth, method: linear uptake"
,,,,,,,,,,,,
,,,,GEOTOP,PD4C,118000,14000,14000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Area B, elevation 95.473 m, square F46 (Jones et al. 2004, J. Arch. Sc. 31, 965-977), material_dated: bovid tooth, method: early uptake"
,,,,,,,,,,,,
,,,,GEOTOP,PD4C,131000,18000,18000,"ESR (electron spin resonance) dating, U series (uranium-thorium) dating",tooth,0,"Area B, elevation 95.473 m, square F46 (Jones et al. 2004, J. Arch. Sc. 31, 965-977), material_dated: bovid tooth, method: linear uptake"
,,,,,,,,,,,,
